Date,Département,Marque,Modele,Annee,Km,Cabine,Boîte vitesse,Carburant,Puissance réelle (ch),Prix (TTC),Carrosserie,Coffre,Réhausse,Date installation benne,Mention benne JPM,Garantie (mois),Lien,S1 vendu,S2 vendu,S4 vendu,Modification Prix,Prix initial
27/02/2020,21,Iveco,Daily,2008,160400,DC,Manuelle,Diesel,120,12000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1906288992.htm?ac=4051296304,Non,Non,Non,,
27/02/2020,42,Iveco,Daily,2020,12000,SC,Manuelle,Diesel,180,33600,Benne origine,Non,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1935914897.htm?ac=4051296304,Oui,Oui,Oui,,
27/02/2020,68,Iveco,Daily,2007,207000,DC,Manuelle,Diesel,120,11500,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1936069853.htm?ac=4051296304,Oui,Oui,Oui,,
27/02/2020,35,Renault,Master,2014,81349,DC,Manuelle,Diesel,165,21588,Benne origine,Oui,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1893554372.htm?ac=4051296304,Non,Non,Non,,
27/02/2020,47,Iveco,Daily,2008,220000,DC,Manuelle,Diesel,150,12000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1935729290.htm?ac=4051296304,Oui,Oui,Oui,,
27/02/2020,74,Renault,Master,2001,155000,SC,Manuelle,Diesel,90,8490,Benne origine,Non,Oui,NA,NA,3,https://www.leboncoin.fr/utilitaires/1935727225.htm?ac=4051296304,Non,Non,Non,,
27/02/2020,34,Renault,Master,2016,100000,DC,Manuelle,Diesel,125,15000,Benne origine,Oui,Oui,NA,Gruau,12,https://www.leboncoin.fr/utilitaires/1910115120.htm?ac=4051296304,Non,Oui,Oui,,
27/02/2020,19,Iveco,Daily,2018,52000,SC,Manuelle,Diesel,140,28188,Benne origine,Non,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1927528749.htm?ac=4051296304,Non,Non,Oui,,
27/02/2020,12,Renault,Master,2018,37500,SC,Manuelle,Diesel,130,23990,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1935602156.htm?ac=4051296304,Non,Non,Non,,
28/02/2020,69,Mercedes,Sprinter,2017,25000,SC,Manuelle,Diesel,140,32280,Benne origine,Non,Non,NA,Cabreta,0,https://www.leboncoin.fr/utilitaires/1905410155.htm?ac=4051296304,Non,Non,Non,,
28/02/2020,59,Peugeot,Boxer,2017,42000,SC,Manuelle,Diesel,150,17500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1936162657.htm?ac=4051296304,Oui,Oui,Oui,,
28/02/2020,17,Renault,Master,2020,6000,SC,Manuelle,Diesel,165,32000,Benne origine,Oui,Oui,NA,NA,12,https://www.leboncoin.fr/utilitaires/1936144919.htm?ac=4051296304,Oui,Oui,Oui,,
28/02/2020,21,Iveco,Daily,2003,280000,DC,Manuelle,Diesel,120,7200,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1906288989.htm?ac=4051296304,Non,Non,Non,,
01/03/2020,59,Ford,Transit,2017,57360,SC,Manuelle,Diesel,170,24470,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1931465153.htm?ac=4051296304,Non,Non,Oui,,
01/03/2020,33,Iveco,Daily,2017,107000,DC,Manuelle,Diesel,150,25900,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1936976476.htm?ac=4051296304,Non,Oui,Oui,,
01/03/2020,88,Peugeot,Boxer,2012,224000,DC,Manuelle,Diesel,110,9900,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1936968557.htm?ac=4051296304,Non,Non,Non,,
01/03/2020,14,Iveco,Daily,2018,51500,SC,Manuelle,Diesel,140,29880,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1932888543.htm?ac=4051296304,Non,Non,Non,,
01/03/2020,84,Iveco,Daily,2014,98000,SC,Manuelle,Diesel,150,14900,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1936959506.htm?ac=4051296304,Oui,Oui,Oui,,
01/03/2020,47,Iveco,Daily,1999,279000,SC,Manuelle,Diesel,110,4190,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1936957252.htm?ac=4051296304,Oui,Oui,Oui,,
01/03/2020,33,Renault,Master,2014,198600,DC,Manuelle,Diesel,125,13500,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1874842276.htm?ac=4051296304,Non,Oui,Oui,,
01/03/2020,77,Iveco,Daily,2010,205000,SC,Manuelle,Diesel,120,13000,Benne origine,Non,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1936929536.htm?ac=4051296304,Oui,Oui,Oui,,
01/03/2020,6,Iveco,Daily,2018,30000,SC,Manuelle,Diesel,140,25900,Benne origine,Non,Non,NA,JPM,0,https://www.leboncoin.fr/utilitaires/1934325072.htm?ac=4051296304,Non,Oui,Oui,,
01/03/2020,57,Fiat,Ducato,2020,10,SC,Manuelle,Diesel,140,30600,Benne origine,Oui,Non,NA,JPM,24,https://www.leboncoin.fr/utilitaires/1750280267.htm?ac=4051296304,Oui,Oui,Oui,,
01/03/2020,1,Renault,Master,2015,85000,SC,Manuelle,Diesel,165,25188,Benne origine,Oui,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1933640056.htm?ac=4051296304,Non,Non,Oui,,
01/03/2020,1,Renault,Master,2015,131000,SC,Manuelle,Diesel,165,20988,Benne origine,Oui,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929678021.htm?ac=4051296304,Non,Non,Non,Oui,22188
01/03/2020,1,Renault,Master,2018,58000,SC,Manuelle,Diesel,145,28788,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1920833345.htm?ac=4051296304,Non,Non,Oui,,
01/03/2020,91,Renault,Master,2011,168789,SC,Manuelle,Diesel,150,14400,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1937087743.htm?ac=4051296304,Oui,Oui,Oui,,
01/03/2020,42,Nissan,Cabstar,2016,65680,SC,Manuelle,Diesel,122,17900,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1936895475.htm?ac=4051296304,Non,Non,Non,,
01/03/2020,42,Iveco,Daily,2015,136900,DC,Manuelle,Diesel,130,22200,Benne origine,Non,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1914788399.htm?ac=4051296304,Non,Non,Oui,,
01/03/2020,69,Iveco,Daily,2012,228960,DC,Manuelle,Diesel,130,12000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1932917088.htm?ac=4051296304,Non,Non,Non,,
01/03/2020,84,Citroen,Jumper,2017,9900,SC,Manuelle,Diesel,130,21500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1931996410.htm?ac=4051296304,Non,Non,Non,,
01/03/2020,16,Iveco,Daily,2014,104061,SC,Manuelle,Diesel,130,22560,Benne origine,Oui,Non,NA,JPM,6,https://www.leboncoin.fr/utilitaires/1867085421.htm?ac=4051296304,Non,Non,Non,,
01/03/2020,34,Renault,Master,2015,15000,SC,Manuelle,Diesel,130,19500,Benne origine,Non,Oui,NA,NA,12,https://www.leboncoin.fr/utilitaires/1903647299.htm?ac=4051296304,Non,Non,Non,,
01/03/2020,44,Iveco,Daily,2016,75370,SC,Manuelle,Diesel,130,26388,Benne origine,Oui,Non,NA,JPM,6,https://www.leboncoin.fr/utilitaires/1937122090.htm?ac=4051296304,Non,Non,Non,,
01/03/2020,42,Ford,Transit,2018,51365,SC,Manuelle,Diesel,170,20400,Benne origine,Non,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1937120519.htm?ac=4051296304,Non,Non,Non,,
01/03/2020,78,Renault,Master,2021,100,SC,Manuelle,Diesel,145,31500,Benne origine,Oui,Non,NA,NA,24,https://www.leboncoin.fr/utilitaires/1933034709.htm?ac=4051296304,Non,Non,Oui,,
01/03/2020,43,Nissan,Cabstar,2012,62000,SC,Manuelle,Diesel,136,18000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1893395655.htm?ac=4051296304,Non,Non,Non,,
02/03/2020,72,Peugeot,Boxer,2016,119000,SC,Manuelle,Diesel,130,15000,Benne origine,Non,Non,NA,Gruau,12,https://www.leboncoin.fr/utilitaires/1934509534.htm?ac=4051296304,Oui,Oui,Oui,,
02/03/2020,77,Volkswagen,Crafter,2016,89000,SC,Manuelle,Diesel,163,24000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1937679230.htm?ac=4051296304,Non,NA,NA,Oui,
02/03/2020,76,Iveco,Daily,2018,37000,DC,Manuelle,Diesel,140,31188,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1927222161.htm?ac=4051296304,Non,Non,Non,,
02/03/2020,26,Renault,Master,2016,48244,SC,Manuelle,Diesel,135,28800,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1871511335.htm?ac=4051296304,Non,Non,Non,,
02/03/2020,69,Nissan,Cabstar,2013,98000,SC,Manuelle,Diesel,140,16788,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1921394723.htm?ac=4051296304,Non,Non,Non,,
02/03/2020,1,Mercedes,Sprinter,2017,67200,SC,Manuelle,Diesel,140,28680,Benne origine,Oui,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1937587471.htm?ac=4051296304,Oui,Oui,Oui,,
02/03/2020,38,Mercedes,Sprinter,2012,158018,DC,Manuelle,Diesel,115,13920,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1937579702.htm?ac=4051296304,Non,Non,Non,,
02/03/2020,44,Nissan,Cabstar,2010,117000,SC,Manuelle,Diesel,130,16680,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1937569709.htm?ac=4051296304,Non,Non,Oui,,
02/03/2020,27,Ford,Transit,2016,73785,DC,Manuelle,Diesel,125,21600,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1738173167.htm?ac=4051296304,Non,Non,Non,,
02/03/2020,95,Fiat,Ducato,2018,26500,SC,Manuelle,Diesel,130,22000,Benne origine,Oui,Oui,NA,NA,6,https://www.leboncoin.fr/utilitaires/1937557553.htm?ac=4051296304,Oui,Oui,Oui,,
02/03/2020,41,Fuso,Canter,2020,10,SC,Manuelle,Diesel,130,31800,Benne origine,Oui,Non,NA,JPM,24,https://www.leboncoin.fr/utilitaires/1903475261.htm?ac=4051296304,Oui,Oui,Oui,,
02/03/2020,25,Renault,Master,2013,78000,SC,Manuelle,Diesel,150,20400,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1937527734.htm?ac=4051296304,Non,Non,Non,,
02/03/2020,78,Renault,Master,2003,100000,DC,Manuelle,Diesel,110,3800,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1937516120.htm?ac=4051296304,Non,Non,Non,,
02/03/2020,79,Mercedes,Sprinter,2012,153000,SC,Manuelle,Diesel,130,13200,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1937442427.htm?ac=4051296304,Non,Non,Oui,,
02/03/2020,26,Renault,Master,2015,156000,SC,Manuelle,Diesel,165,15600,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1936689503.htm?ac=4051296304,Non,Non,Non,,
02/03/2020,62,Iveco,Daily,2017,61479,DC,Manuelle,Diesel,120,20350,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1937841366.htm?ac=4051296304,Oui,Oui,Oui,,
02/03/2020,25,Mercedes,Sprinter,2012,240000,SC,Manuelle,Diesel,160,18000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1937428060.htm?ac=4051296304,Non,NA,NA,Oui,
02/03/2020,69,Iveco,Daily,2004,200000,SC,Manuelle,Diesel,120,8500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1937401262.htm?ac=4051296304,Non,Non,Oui,,
02/03/2020,67,Nissan,Cabstar,2010,160000,SC,Manuelle,Diesel,130,11000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1933307948.htm?ac=4051296304,Non,Non,Oui,,
02/03/2020,29,Citroen,Jumper,2017,32328,SC,Manuelle,Diesel,130,20880,Benne origine,Non,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1937398828.htm?ac=4051296304,Non,Oui,Oui,,
02/03/2020,83,Mercedes,Sprinter,2016,79000,DC,Manuelle,Diesel,140,24990,Benne origine,Non,Non,NA,JPM,3,https://www.leboncoin.fr/utilitaires/1874620443.htm?ac=4051296304,Non,Non,Non,,
02/03/2020,14,Iveco,Daily,2010,151209,SC,Manuelle,Diesel,140,14400,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1937374288.htm?ac=4051296304,Non,Oui,Oui,,
02/03/2020,33,Peugeot,Boxer,2016,39900,SC,Manuelle,Diesel,130,27900,Benne origine,Non,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1937295828.htm?ac=4051296304,Non,Non,Oui,,
02/03/2020,63,Iveco,Daily,2013,155726,SC,Manuelle,Diesel,210,20398,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1937862020.htm?ac=4051296304,Non,Non,Oui,,
02/03/2020,44,Renault,Maxity,2012,184000,SC,Manuelle,Diesel,140,13290,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1937862474.htm?ac=4051296304,Non,NA,NA,Oui,13490
02/03/2020,85,Fiat,Ducato,2017,55817,SC,Manuelle,Diesel,130,23880,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1937801319.htm?ac=4051296304,Non,Non,Non,,
02/03/2020,77,Volkswagen,Crafter,2016,89000,SC,Manuelle,Diesel,163,21600,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1938149037.htm?ac=4051296304,Oui,Oui,Oui,Oui,24000
03/03/2020,60,Renault,Master,2012,190000,SC,Manuelle,Diesel,125,12900,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1931765817.htm?ac=4051296304,Non,Oui,Oui,,
03/03/2020,71,Renault,Master,2008,69500,SC,Manuelle,Diesel,100,11800,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1938038726.htm?ac=4051296304,Non,Oui,Oui,,
03/03/2020,14,Iveco,Daily,2007,172053,SC,Manuelle,Diesel,116,15588,Benne origine,Non,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1935688148.htm?ac=4051296304,Non,Non,Non,Oui,
03/03/2020,33,Citroen,Jumper,2011,98179,SC,Manuelle,Diesel,120,14880,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1930823586.htm?ac=4051296304,Non,Non,Non,,
03/03/2020,13,Iveco,Daily,2016,60000,SC,Manuelle,Diesel,150,21600,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1938002474.htm?ac=4051296304,Oui,Oui,Oui,,
03/03/2020,91,Ford,Transit,2011,111500,SC,Manuelle,Diesel,115,13990,Benne origine,Non,Non,NA,Gruau,0,https://www.leboncoin.fr/utilitaires/1937972284.htm?ac=4051296304,Non,Non,Oui,,
03/03/2020,11,Peugeot,Boxer,2008,135000,SC,Manuelle,Diesel,120,11500,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1937910130.htm?ac=4051296304,Oui,Oui,Oui,,
03/03/2020,73,Fiat,Ducato,2020,27000,SC,Manuelle,Diesel,140,20000,Benne origine,Oui,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1937891076.htm?ac=4051296304,Oui,Oui,Oui,,
03/03/2020,88,Iveco,Daily,2019,39353,DC,Manuelle,Diesel,140,32280,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1937990760.htm?ac=4051296304,Non,Non,,,
03/03/2020,64,Iveco,Daily,2018,32000,DC,Manuelle,Diesel,140,25000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1937195757.htm?ac=4051296304,Non,Non,,,
03/03/2020,32,Iveco,Daily,2013,159161,SC,Manuelle,Diesel,126,19199,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1899827623.htm?ac=4051296304,Non,Non,,,
03/03/2020,30,Ford,Transit,2007,131777,DC,Manuelle,Diesel,130,8400,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1937740682.htm?ac=4051296304,Oui,Oui,,,
04/03/2020,93,Iveco,Daily,2006,180000,DC,Manuelle,Diesel,120,5990,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1938606968.htm?ac=4051296304,Oui,Oui,,Oui,6299
04/03/2020,44,Iveco,Daily,2018,45286,SC,Manuelle,Diesel,140,29388,Benne origine,Non,Non,NA,JPM,12,https://www.leboncoin.fr/utilitaires/1792710560.htm?ac=4051296304,Non,Non,,,
04/03/2020,78,Renault,Maxity,2008,120000,SC,Manuelle,Diesel,130,10000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1938604353.htm?ac=4051296304,Non,NA,NA,Oui,10500
04/03/2020,25,Mercedes,Sprinter,2012,240000,SC,Manuelle,Diesel,160,14000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1938593181.htm?ac=4051296304,Non,Non,,Oui,18000
05/03/2020,56,Ford,Transit,2017,64253,SC,Manuelle,Diesel,130,21990,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1934766230.htm?ac=4051296304,Non,Non,,,
05/03/2020,43,Iveco,Daily,2015,105000,SC,Manuelle,Diesel,150,21000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1941566249.htm?ac=4051296304,Oui,Oui,,,
05/03/2020,59,Fiat,Ducato,2017,96400,SC,Manuelle,Diesel,130,18900,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1939702352.htm?ac=4051296304,Non,Non,,,
05/03/2020,79,Renault,Master,2016,100000,SC,Manuelle,Diesel,130,21600,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1939642390.htm?ac=4051296304,Non,Oui,,Oui,24000
06/03/2020,33,Iveco,Daily,2007,161666,SC,Manuelle,Diesel,100,15880,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1939951613.htm?ac=4051296304,Non,Non,,,
06/03/2020,33,Iveco,Daily,2007,231257,DC,Manuelle,Diesel,120,13880,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1939947240.htm?ac=4051296304,Non,Non,,,
06/03/2020,33,Renault,Master,2017,47918,SC,Manuelle,Diesel,130,21880,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1939956890.htm?ac=4051296304,Non,Non,,,
06/03/2020,85,Nissan,Cabstar,2008,199899,SC,Manuelle,Diesel,110,10700,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1939953973.htm?ac=4051296304,Oui,Oui,,Oui,11000
06/03/2020,93,Renault,Maxity,2011,82000,SC,Manuelle,Diesel,110,9700,Benne origine,Oui,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1940280746.htm?ac=4051296304,Non,Non,,,
06/03/2020,4,Ford,Transit,2018,27471,SC,Manuelle,Diesel,170,26990,Benne origine,Non,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1924888896.htm?ac=4051296304,Non,Non,,,
07/03/2020,95,Citroen,Jumper,2015,170000,DC,Manuelle,Diesel,130,14000,Benne origine,Non,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1940736101.htm?ac=4051296304,Oui,Oui,,,
07/03/2020,44,Renault,Maxity,2012,184000,SC,Manuelle,Diesel,140,12990,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1940834124.htm?ac=4051296304,Oui,Oui,,Oui,13290
07/03/2020,7,Iveco,Daily,2018,42000,DC,Manuelle,Diesel,140,27600,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1848953518.htm?ac=4051296304,Oui,Oui,,,
07/03/2020,56,Fuso,Canter,2019,9972,SC,Manuelle,Diesel,130,25800,Benne origine,Oui,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1932824811.htm?ac=4051296304,Non,Non,,,
07/03/2020,83,Renault,Master,2011,169000,SC,Manuelle,Diesel,125,15000,Benne repeinte,Oui,Non,07/2020,NA,0,https://www.leboncoin.fr/utilitaires/1940991799.htm?ac=4051296304,Non,Non,,,
07/03/2020,28,Renault,Master,2018,10214,DC,Manuelle,Diesel,130,26040,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1872455408.htm?ac=4051296304,Oui,Oui,,,
08/03/2020,88,Iveco,Daily,2004,239945,SC,Manuelle,Diesel,125,10995,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1941642868.htm?ac=4051296304,Non,Non,,,
08/03/2020,77,Fiat,Ducato,2017,57587,SC,Manuelle,Diesel,150,14990,Benne origine,Oui,Non,8,NA,0,https://www.leboncoin.fr/utilitaires/1941637652.htm?ac=4051296304,Oui,Oui,,,
08/03/2020,85,Iveco,Daily,2018,47951,SC,Manuelle,Diesel,140,31800,Benne origine,Oui,Non,NA,JPM,3,https://www.leboncoin.fr/utilitaires/1938264333.htm?ac=4051296304,Non,Non,,,
08/03/2020,85,Iveco,Daily,2018,47074,SC,Manuelle,Diesel,140,32040,Benne origine,Oui,Non,NA,JPM,3,https://www.leboncoin.fr/utilitaires/1938296615.htm?ac=4051296304,Non,Oui,,,
08/03/2020,85,Iveco,Daily,2014,113400,SC,Manuelle,Diesel,130,22788,Benne origine,Oui,Non,NA,JPM,3,https://www.leboncoin.fr/utilitaires/1938292206.htm?ac=4051296304,Non,Oui,,,
08/03/2020,85,Iveco,Daily,2018,35742,SC,Manuelle,Diesel,140,32280,Benne origine,Oui,Non,NA,JPM,3,https://www.leboncoin.fr/utilitaires/1938280175.htm?ac=4051296304,Non,Non,,,
08/03/2020,85,Iveco,Daily,2013,161100,SC,Manuelle,Diesel,150,19788,Benne origine,Oui,Non,NA,JPM,3,https://www.leboncoin.fr/utilitaires/1938061055.htm?ac=4051296304,Oui,Oui,,,
08/03/2020,85,Iveco,Daily,2016,83000,SC,Manuelle,Diesel,160,28680,Benne origine,Oui,Non,NA,JPM,3,https://www.leboncoin.fr/utilitaires/1913771633.htm?ac=4051296304,Oui,Oui,,,
08/03/2020,85,Iveco,Daily,2018,40447,SC,Manuelle,Diesel,140,31800,Benne origine,Oui,Non,NA,JPM,3,https://www.leboncoin.fr/utilitaires/1938250301.htm?ac=4051296304,Non,Non,,,
08/03/2020,85,Iveco,Daily,2013,113392,SC,Manuelle,Diesel,130,22788,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1938068205.htm?ac=4051296304,Non,Non,,,
08/03/2020,41,Mercedes,Sprinter,2014,155800,SC,Manuelle,Diesel,130,20160,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1920961364.htm?ac=4051296304,Non,Non,,,
08/03/2020,57,Fiat,Ducato,2020,500,SC,Manuelle,Diesel,140,29988,Benne origine,Non,Non,NA,NA,24,https://www.leboncoin.fr/utilitaires/1941585564.htm?ac=4051296304,Non,Non,,,
08/03/2020,44,Iveco,Daily,2017,62672,DC,Manuelle,Diesel,140,28188,Benne origine,Oui,Non,NA,JPM,6,https://www.leboncoin.fr/utilitaires/1807972907.htm?ac=4051296304,Non,Non,,,
08/03/2020,56,Fiat,Ducato,2018,59400,SC,Manuelle,Diesel,130,21480,Benne origine,Non,Non,NA,JPM,0,https://www.leboncoin.fr/utilitaires/1927124678.htm?ac=4051296304,Non,Non,,,
08/03/2020,84,Ford,Transit,2018,41465,SC,Manuelle,Diesel,170,25490,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1917117235.htm?ac=4051296304,Non,Oui,,,
08/03/2020,76,Iveco,Daily,2018,39800,SC,Manuelle,Diesel,140,29990,Benne origine,Non,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1938832121.htm?ac=4051296304,Non,Non,,,
08/03/2020,69,Mercedes,Sprinter,2018,73745,SC,Manuelle,Diesel,140,31080,Benne origine,Oui,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1941266208.htm?ac=4051296304,Non,Non,,,
08/03/2020,56,Ford,Transit,2018,43300,SC,Manuelle,Diesel,170,24708,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1941777634.htm?ac=4051296304,Oui,Oui,,,
08/03/2020,28,Renault,Maxity,2012,156013,SC,Manuelle,Diesel,136,15990,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1933366733.htm?ac=4051296304,Non,Non,,,
08/03/2020,56,Iveco,Daily,2017,92101,DC,Manuelle,Diesel,146,22990,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1941777644.htm?ac=4051296304,Non,Non,,,
08/03/2020,28,Renault,Master,2015,38985,SC,Manuelle,Diesel,125,20990,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1887499896.htm?ac=4051296304,Non,Non,,,
08/03/2020,69,Iveco,Daily,2018,53000,SC,Manuelle,Diesel,140,29880,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1941466276.htm?ac=4051296304,Non,Non,,,
08/03/2020,94,Peugeot,Boxer,2018,40000,SC,Manuelle,Diesel,130,19900,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1938813165.htm?ac=4051296304,Oui,Oui,,,
08/03/2020,34,Iveco,Daily,2016,49174,SC,Manuelle,Diesel,130,28900,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1808540998.htm?ac=4051296304,Non,Non,,,
08/03/2020,66,Iveco,Daily,2018,46576,SC,Manuelle,Diesel,136,27000,Benne origine,Oui,Non,NA,JPM,12,https://www.leboncoin.fr/utilitaires/1909866737.htm?ac=4051296304,Non,Non,,,
09/03/2020,33,Renault,Master,2010,151000,SC,Manuelle,Diesel,125,16500,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1941868970.htm?ac=4051296304,Non,Non,NA,Oui,
09/03/2020,42,Iveco,Daily,2019,38777,SC,Manuelle,Diesel,140,33480,Benne origine,Oui,Non,NA,JPM,0,https://www.leboncoin.fr/utilitaires/1941395404.htm?ac=4051296304,Non,Oui,,,
09/03/2020,42,Iveco,Daily,2008,280000,SC,Manuelle,Diesel,116,7900,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1941834467.htm?ac=4051296304,Oui,Oui,,,
09/03/2020,38,Renault,Maxity,2015,86318,SC,Manuelle,Diesel,136,16895,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1941823766.htm?ac=4051296304,Non,Non,,,
